TIMESTAMP,wnd_spd,wnd_spd_max,wnd_spd_min,u_star,wnd_dir_sonic
08-01-15 03,2.3759635,2.496372,2.255555,0.34362175,-129.13645
08-01-15 04,2.6101445,2.654233,2.566056,0.4128105,-126.1659
08-01-15 05,2.634357,2.810258,2.458456,0.42445535,-124.71425
08-01-15 06,2.0848115,2.128501,2.041122,0.32942615,-123.70975
08-01-15 07,2.5935725,2.705412,2.481733,0.4762612,-99.931045
08-01-15 08,3.1910395,3.55025,2.831829,0.61543035,-70.79741
08-01-15 09,3.4648935,3.555697,3.37409,0.61105735,-64.98158
08-01-15 10,3.7384705,3.790577,3.686364,0.6780576,-66.458665
08-01-15 11,3.496087,3.663596,3.328578,0.6484685,-65.84752
08-01-15 12,3.0321795,3.106449,2.95791,0.5426402,-63.32848
08-01-15 13,3.2396245,3.275054,3.204195,0.55055335,-94.739825
08-01-15 14,3.268486,3.472558,3.064414,0.59214135,-94.989275
08-01-15 15,2.720353,2.900004,2.540702,0.5422509,-102.32016
08-01-15 16,2.4904695,2.818174,2.162765,0.5348106,-108.84695
08-01-15 17,2.6219195,2.661749,2.58209,0.50816945,-97.612665
08-01-15 18,2.67838,2.940361,2.416399,0.45936785,-118.1141
08-01-15 19,1.9777875,2.004828,1.950747,0.2500003,-117.0835
08-01-15 20,2.053498,2.061329,2.045667,0.25279265,-109.29515
08-01-15 21,1.9253865,1.986764,1.864009,0.22401805,-110.6521
08-01-15 22,1.8618115,1.921956,1.801667,0.19630315,-107.5483
08-01-15 23,1.7379975,1.813622,1.662373,0.18739745,-107.3774
08-02-15 00,2.9064565,2.916939,2.895974,0.51659385,22.58415
08-02-15 01,2.711108,2.842456,2.57976,0.48359055,25.25769
08-02-15 02,2.066635,2.203382,1.929888,0.39559415,26.258335
08-02-15 03,2.4714455,2.615028,2.327863,0.4461747,23.67969
08-02-15 04,3.010032,3.064366,2.955698,0.5472725,24.24895
08-02-15 05,2.981944,3.083515,2.880373,0.53560915,24.557955
08-02-15 06,2.6334495,2.639161,2.627738,0.470651,27.104425
08-02-15 07,2.2021555,2.541534,1.862777,0.40090705,23.978635
08-02-15 08,2.2217925,2.621438,1.822147,0.41649115,21.815405
08-02-15 09,3.23582,3.450429,3.021211,0.57429135,21.83265
08-02-15 10,2.948876,3.249362,2.64839,0.5309798,21.94613
08-02-15 11,3.3937975,3.485074,3.302521,0.61466435,16.639485
08-02-15 12,3.9916475,4.184885,3.79841,0.7217259,25.35925
08-02-15 13,3.9237795,4.019818,3.827741,0.79964145,29.03054
08-02-15 14,4.234389,4.240411,4.228367,0.82187215,33.59585
08-02-15 15,4.4305005,4.627316,4.233685,0.85335325,38.334855
08-02-15 16,3.6494705,3.704284,3.594657,0.6996859,44.003155
08-02-15 17,4.071967,4.391515,3.752419,0.7753814,45.91098
08-02-15 18,3.3357875,3.676944,2.994631,0.658451,47.034275
08-02-15 19,2.5877725,2.75859,2.416955,0.489549,51.06069
08-02-15 20,2.2327745,2.278848,2.186701,0.3911629,48.890835
08-02-15 21,1.6688355,1.905833,1.431838,0.244737,36.24348
08-02-15 22,2.178006,2.415316,1.940696,0.3235189,38.153925
08-02-15 23,1.947918,2.060345,1.835491,0.3147008,52.086525
08-03-15 00,0.93402705,1.207423,0.6606311,0.058308395,148.9892
08-03-15 01,1.0028693,1.131817,0.8739216,0.06089264,128.4154
08-03-15 02,0.87907435,1.197289,0.5608597,0.052681345,-11.57695
08-03-15 03,1.371566,1.533368,1.209764,0.0596448,125.21125
08-03-15 04,1.520154,1.591806,1.448502,0.10550672,123.93825
08-03-15 05,0.95212225,1.200985,0.7032595,0.06240842,104.087175
08-03-15 06,0.9920994,1.08293,0.9012688,0.067621915,94.69683
08-03-15 07,1.3151515,1.417589,1.212714,0.16809055,86.65465
08-03-15 08,1.57579,1.787609,1.363971,0.3122079,51.9162
08-03-15 09,1.72283,1.892408,1.553252,0.2456908,-21.60828
08-03-15 10,1.4335285,1.455336,1.411721,0.2671108,79.077285
08-03-15 11,1.6035835,1.956231,1.250936,0.33263725,122.96685
08-03-15 12,2.009151,2.157967,1.860335,0.4122472,117.71825
08-03-15 13,1.853461,1.940156,1.766766,0.3719601,80.454215
08-03-15 14,1.2590725,1.408089,1.110056,0.3052283,96.66319
08-03-15 15,1.700336,1.728341,1.672331,0.30375415,22.71391
08-03-15 16,3.342054,3.787367,2.896741,0.57112475,-43.211805
08-03-15 17,1.8863075,2.170418,1.602197,0.2906165,-107.95703
08-03-15 18,1.18402495,1.614646,0.7534039,0.22594695,-133.3288
08-03-15 19,0.74005375,1.088057,0.3920505,0.09810981,-71.99486
08-03-15 20,0.69866045,0.814801,0.5825199,0.058137135,-133.75135
08-03-15 21,0.8979082,0.9799384,0.815878,0.06553656,-114.8191
08-03-15 22,0.99943795,1.094659,0.9042169,0.095313425,-114.091985
08-03-15 23,0.86760055,0.8943869,0.8408142,0.078774775,-1.9503
08-04-15 00,0.898942,0.9335107,0.8643733,0.1075096,-80.97036
08-04-15 01,0.64096095,0.67059,0.6113319,0.087790685,-92.504005
08-04-15 02,0.7030249,0.7485532,0.6574966,0.06599577,23.37545
08-04-15 03,0.96687995,1.374214,0.5595459,0.1865378,-92.606165
08-04-15 04,0.9626273,1.090201,0.8350536,0.18397415,-121.6289
08-04-15 05,1.6720215,1.704396,1.639647,0.29100945,-107.4994
08-04-15 06,1.558284,1.574307,1.542261,0.26186545,-89.280075
08-04-15 07,1.2240035,1.259521,1.188486,0.2568968,-65.91028
08-04-15 08,1.1791285,1.278705,1.079552,0.2298663,-72.203615
08-04-15 09,1.6709145,1.935215,1.406614,0.2907987,-43.707155
08-04-15 10,1.4737135,1.554261,1.393166,0.27775915,-18.97316
08-04-15 11,1.90174,1.920278,1.883202,0.3252854,0.3362165
08-04-15 12,1.752674,1.755606,1.749742,0.23119255,17.080885
08-04-15 13,2.8370365,3.370908,2.303165,0.46778215,-4.36242
08-04-15 14,1.8777745,2.651628,1.103921,0.3478524,103.27352
08-04-15 15,1.76098,2.142879,1.379081,0.34989395,-172.1755
08-04-15 16,1.2881181,1.64425,0.9319862,0.21174285,89.7910645
08-04-15 17,1.00102525,1.12955,0.8725005,0.17120895,57.3462683
08-04-15 18,0.78334125,0.8225463,0.7441362,0.085182345,-103.6055
08-04-15 19,1.488346,1.82603,1.150662,0.22293095,-104.605505
08-04-15 20,1.936974,2.124806,1.749142,0.27958395,-110.50355
08-04-15 21,1.4515875,1.6902,1.212975,0.24567015,-93.692695
08-04-15 22,1.281851,1.502848,1.060854,0.16944033,1.159615
08-04-15 23,1.2332305,1.462287,1.004174,0.23259455,101.369705
08-05-15 00,1.3726315,1.489025,1.256238,0.1467598,-142.1571
08-05-15 01,1.9084265,1.930815,1.886038,0.28355045,-145.9369
08-05-15 02,1.16627405,1.516864,0.8156841,0.17756195,-146.57625
08-05-15 03,1.5701335,1.752967,1.3873,0.20336735,-152.46415
08-05-15 04,1.475433,1.575626,1.37524,0.2345741,-154.88725
08-05-15 05,2.284383,2.491637,2.077129,0.3870768,-139.1
08-05-15 06,2.0765155,2.30725,1.845781,0.39115585,-126.1041
08-05-15 07,2.508504,2.517957,2.499051,0.4587143,-116.8694
08-05-15 08,3.3678065,3.551147,3.184466,0.673339,-113.67955
08-05-15 09,3.273957,3.468408,3.079506,0.60864045,-117.2689
08-05-15 10,3.590028,3.753298,3.426758,0.68538155,-104.6997
08-05-15 11,3.1912225,3.290611,3.091834,0.65164995,-106.9111
08-05-15 12,3.5512935,3.628402,3.474185,0.6470308,-105.2114
08-05-15 13,3.049106,3.062026,3.036186,0.57999545,-105.7973
08-05-15 14,2.902406,3.141373,2.663439,0.5906413,-95.330565
08-05-15 15,2.441874,2.526124,2.357624,0.40337775,-98.980275
08-05-15 16,2.142125,2.143664,2.140586,0.3731183,-92.216185
08-05-15 17,1.5786365,1.649701,1.507572,0.2869618,-117.77
08-05-15 18,1.7587185,1.963615,1.553822,0.2280085,-123.84755
08-05-15 19,2.2142835,2.334237,2.09433,0.3352455,-116.12495
08-05-15 20,2.027282,2.259166,1.795398,0.2761278,-121.6046
08-05-15 21,2.0724915,2.12972,2.015263,0.31904755,-121.9946
08-05-15 22,2.147114,2.163186,2.131042,0.30511885,-116.87525
08-05-15 23,2.178275,2.178861,2.177689,0.30966865,-117.8658
08-06-15 00,1.87322,2.120314,1.626126,0.2308265,-101.023535
08-06-15 01,2.136703,2.418422,1.854984,0.3056461,-104.74485
08-06-15 02,1.4710215,1.538157,1.403886,0.16671335,-100.64104
08-06-15 03,1.505716,1.540913,1.470519,0.1243809,-108.5728
08-06-15 04,1.5844015,1.714551,1.454252,0.1372294,-110.05515
08-06-15 05,1.590132,1.717517,1.462747,0.1481358,-122.4795
08-06-15 06,1.479702,1.62094,1.338464,0.1590837,-121.2058
08-06-15 07,1.4433755,1.521054,1.365697,0.1786853,-108.5665
08-06-15 08,2.5346785,3.144926,1.924431,0.47031765,-73.713805
08-06-15 09,3.6771645,3.776345,3.577984,0.6582728,-65.92502
08-06-15 10,3.306635,3.444341,3.168929,0.65890205,-64.022585
08-06-15 11,3.8033455,3.830234,3.776457,0.6974125,-66.154055
08-06-15 12,3.7557805,4.073932,3.437629,0.69960505,-76.61783
08-06-15 13,3.499074,3.51981,3.478338,0.6591846,-83.907045
08-06-15 14,3.356671,3.42989,3.283452,0.66414915,-91.75163
08-06-15 15,3.0749345,3.426873,2.722996,0.5244347,-90.27025
08-06-15 16,2.198008,2.355391,2.040625,0.4217163,-84.47484
08-06-15 17,2.309043,2.537793,2.080293,0.41500285,-101.73951
08-06-15 18,1.9026155,2.024588,1.780643,0.2375791,-115.5271
08-06-15 19,1.810116,1.824735,1.795497,0.19066105,-115.77705
08-06-15 20,1.766423,1.788006,1.74484,0.164534,-118.91475
08-06-15 21,1.5911295,1.64731,1.534949,0.16489255,-123.55925
08-06-15 22,1.79183,1.875794,1.707866,0.1844057,-121.75995
08-06-15 23,1.9792585,2.016767,1.94175,0.2385625,-123.4198
08-07-15 00,0.8101688,0.8990602,0.7212774,0.062201095,143.79565
08-07-15 01,0.86284375,1.031545,0.6941425,0.057616385,24.91225
08-07-15 02,1.06009965,1.138184,0.9820153,0.09678229,-109.90065
08-07-15 03,0.9451001,0.9756866,0.9145136,0.08090984,-105.20376
08-07-15 04,0.74161345,0.9280903,0.5551366,0.076085215,-131.55425
08-07-15 05,0.8857459,1.043718,0.7277738,0.10075075,-16.28835
08-07-15 06,0.8362745,0.8820643,0.7904847,0.05988286,-4.9267885
08-07-15 07,0.9101547,0.9680912,0.8522182,0.056052995,19.098365
08-07-15 08,1.3837585,1.689955,1.077562,0.2104944,6.16046
08-07-15 09,2.3502595,2.429039,2.27148,0.4072427,-10.7704545
08-07-15 10,2.960438,3.195926,2.72495,0.4829252,-17.5864235
08-07-15 11,2.282277,2.684956,1.879598,0.3815781,3.18348
08-07-15 12,2.03368,2.299353,1.768007,0.40088145,46.838155
08-07-15 13,3.4866195,4.189114,2.784125,0.59073065,101.510255
08-07-15 14,4.702981,4.758327,4.647635,0.7972248,134.66035
08-07-15 15,4.954389,5.018205,4.890573,0.8697436,140.6402
08-07-15 16,2.835578,3.017436,2.65372,0.56285775,138.9268
08-07-15 17,2.2765755,2.504328,2.048823,0.4311569,160.71035
08-07-15 18,2.534683,2.634852,2.434514,0.48709825,-0.3674
08-07-15 19,2.2464715,2.259975,2.232968,0.4290772,4.261
08-07-15 20,1.441337,1.554524,1.32815,0.19793115,-96.821105
08-07-15 21,1.442253,1.740274,1.144232,0.2539615,-135.6191
08-07-15 22,0.8605295,0.9910073,0.7300517,0.130573195,-91.25647
08-07-15 23,0.9844159,1.059395,0.9094368,0.15752575,-91.36375
08-08-15 00,2.7316635,2.854088,2.609239,0.3784807,-115.50245
08-08-15 01,2.33856,2.408646,2.268474,0.2757143,-118.8324
08-08-15 02,1.98896,2.080291,1.897629,0.23715615,-125.6587
08-08-15 03,1.0874925,1.148059,1.026926,0.09138115,-108.49321
08-08-15 04,0.8916783,1.14338,0.6399766,0.095729485,-110.15865
08-08-15 05,1.8909245,1.979614,1.802235,0.22373015,-121.9526
08-08-15 06,1.5013525,1.539171,1.463534,0.1540739,-130.83925
08-08-15 07,1.3192965,1.394828,1.243765,0.17007465,-100.794635
08-08-15 08,1.54819,1.764084,1.332296,0.31398645,-71.632385
08-08-15 09,3.893815,4.217819,3.569811,0.68767675,-69.42337
08-08-15 10,3.7233425,3.843448,3.603237,0.72009315,-72.329835
08-08-15 11,3.708892,3.769981,3.647803,0.69063235,-76.01564
08-08-15 12,3.5449345,3.657077,3.432792,0.6741481,-92.64412
08-08-15 13,3.306066,3.325539,3.286593,0.6798767,-89.39691
08-08-15 14,3.0116665,3.069168,2.954165,0.56437925,-94.16223
08-08-15 15,3.0582985,3.214708,2.901889,0.5812496,-75.561295
08-08-15 16,2.9700425,3.078179,2.861906,0.53863935,-95.598005
08-08-15 17,2.829775,2.910545,2.749005,0.4936761,-107.322735
08-08-15 18,2.024803,2.219949,1.829657,0.28589155,-125.85965
08-08-15 19,1.787341,1.788121,1.786561,0.1872445,-126.10095
08-08-15 20,2.052891,2.139804,1.965978,0.2529052,-134.24345
08-08-15 21,2.2335105,2.24643,2.220591,0.30558705,-133.35615
08-08-15 22,1.985865,2.184505,1.787225,0.24017035,-132.42285
08-08-15 23,1.4742625,1.583138,1.365387,0.13911945,-129.18725
08-09-15 00,0.98446045,1.353609,0.6153119,0.11832534,30.18312
08-09-15 01,0.88886575,1.329615,0.4481165,0.12498962,38.5865785
08-09-15 02,1.428448,1.516477,1.340419,0.15986005,43.554265
08-09-15 03,1.4768585,1.515334,1.438383,0.16409675,59.033645
08-09-15 04,1.4770135,1.641712,1.312315,0.19531685,65.571745
08-09-15 05,1.2840765,1.546365,1.021788,0.1631914,75.746565
08-09-15 06,1.373211,1.729478,1.016944,0.1917979,21.382085
08-09-15 07,0.953286,1.171492,0.73508,0.125920585,9.88802815
08-09-15 08,1.95919,1.997463,1.920917,0.3481909,33.15103
08-09-15 09,1.867181,2.245484,1.488878,0.35975505,53.57888
08-09-15 10,1.4962975,1.625084,1.367511,0.2702835,5.7333075
08-09-15 11,1.4576695,1.568307,1.347032,0.26104325,-47.04048
08-09-15 12,2.713614,3.439927,1.987301,0.43662255,-11.8804985
08-09-15 13,3.8920875,3.954698,3.829477,0.6605722,9.3543455
08-09-15 14,3.2197765,3.637491,2.802062,0.5088644,-22.45802
08-09-15 15,2.409377,2.507718,2.311036,0.42672305,-1.2756
08-09-15 16,4.301099,4.493619,4.108579,0.79325035,30.427825
08-09-15 17,3.3991255,3.531933,3.266318,0.64217735,30.21683
08-09-15 18,2.887932,3.25917,2.516694,0.53889505,41.028415
08-09-15 19,1.8922715,2.188086,1.596457,0.27548335,38.170645
08-09-15 20,1.706308,1.808024,1.604592,0.22847395,29.47417
08-09-15 21,1.5424375,1.659908,1.424967,0.158916,14.447461
08-09-15 22,1.06819455,1.305797,0.8305921,0.09657832,46.623495
08-09-15 23,1.1573791,1.337153,0.9776052,0.08284785,96.55682
08-10-15 00,0.7716705,0.8973978,0.6459432,0.0629813,166.08485
08-10-15 01,0.63159845,0.8209672,0.4422297,0.072700335,-130.614
08-10-15 02,1.2256905,1.292138,1.159243,0.08494486,108.8813
08-10-15 03,1.12982,1.239122,1.020518,0.076109285,164.92195
08-10-15 04,1.276026,1.444971,1.107081,0.099066955,-13.1237
08-10-15 05,1.019075,1.027614,1.010536,0.08491611,11.2188
08-10-15 06,0.74910895,0.8981441,0.6000738,0.05583315,-20.20564
08-10-15 07,0.8297333,1.165162,0.4943046,0.15627797,-98.887335
08-10-15 08,2.4360925,3.041784,1.830401,0.4989349,-78.811995
08-10-15 09,3.2419985,3.406273,3.077724,0.5665219,-48.599505
08-10-15 10,3.608644,3.84816,3.369128,0.59706035,-44.72469
08-10-15 11,3.892079,4.1099,3.674258,0.6625903,-19.9788215
08-10-15 12,3.3990605,3.464133,3.333988,0.51951035,-26.75166
08-10-15 13,3.2472915,3.375782,3.118801,0.4821859,-55.51303
08-10-15 14,2.9041135,2.935373,2.872854,0.49316395,-69.05794
08-10-15 15,2.811235,2.9451,2.67737,0.4961998,-63.54588
08-10-15 16,2.7265055,2.832665,2.620346,0.46762595,-40.30977
08-10-15 17,2.049869,2.259511,1.840227,0.351961,-76.633755
08-10-15 18,1.405755,1.405793,1.405717,0.1499863,-100.484295
08-10-15 19,1.8014775,1.888546,1.714409,0.18821425,-107.92075
08-10-15 20,2.057456,2.141605,1.973307,0.2372935,-105.58655
08-10-15 21,2.0686545,2.127283,2.010026,0.28947905,-96.837495
08-10-15 22,1.570678,1.826841,1.314515,0.22887345,-98.558225
08-10-15 23,0.8522383,1.353986,0.3504906,0.130246015,8.76697
08-11-15 00,3.799998,3.915204,3.684792,0.6057333,0.46
08-11-15 01,3.790311,3.845752,3.73487,0.58825745,-175.14455
08-11-15 02,3.416773,3.494883,3.338663,0.5530185,-168.48825
08-11-15 03,3.148826,3.243657,3.053995,0.5976843,-150.40625
08-11-15 04,3.1787405,3.205181,3.1523,0.6108254,-147.82045
08-11-15 05,2.7339135,2.977477,2.49035,0.526957,-140.64655
08-11-15 06,2.031671,2.340307,1.723035,0.371987,-122.86905
08-11-15 07,3.322829,3.721314,2.924344,0.6311028,-111.93725
08-11-15 08,3.70454,3.835466,3.573614,0.7353318,-101.96735
08-11-15 09,3.288553,3.344888,3.232218,0.6194514,-85.945465
08-11-15 10,3.4672725,3.588536,3.346009,0.6392126,-76.133805
08-11-15 11,3.3190245,3.620204,3.017845,0.6485472,-70.76546
08-11-15 12,3.5928015,3.693721,3.491882,0.6280516,-73.028975
08-11-15 13,3.869117,4.118607,3.619627,0.6699665,-51.6064
08-11-15 14,3.56915,3.666405,3.471895,0.60620545,-44.505385
08-11-15 15,2.852302,2.900031,2.804573,0.4462863,-14.7693635
08-11-15 16,2.413595,2.431673,2.395517,0.31718725,-10.072493
08-11-15 17,2.0732515,2.621959,1.524544,0.27971735,-38.26474
08-11-15 18,0.69684895,0.9291552,0.4645427,0.061348825,-68.43605
08-11-15 19,0.8705363,1.181241,0.5598316,0.040048465,-150.743
08-11-15 20,0.9401528,0.9825409,0.8977647,0.077142035,-163.04555
08-11-15 21,1.06119565,1.136919,0.9854723,0.065443535,-164.61725
08-11-15 22,1.9032925,1.997305,1.80928,0.14709265,-155.0033
08-11-15 23,1.7366465,1.915088,1.558205,0.1246097,-158.06955
08-12-15 00,0.54661845,0.5483351,0.5449018,0.081041775,97.60364
08-12-15 01,0.93721935,0.9797482,0.8946905,0.11845585,-121.458485
08-12-15 02,0.5646684,0.748816,0.3805208,0.07527191,-64.53341
08-12-15 03,0.64907335,0.721209,0.5769377,0.05537425,17.64195
08-12-15 04,1.0326577,1.167857,0.8974584,0.028846525,139.80775
08-12-15 05,1.090808,1.180732,1.000884,0.06290077,-2.6219
08-12-15 06,1.221967,1.234131,1.209803,0.084537245,-122.6443
08-12-15 07,0.89297485,0.9843967,0.801553,0.09760353,-57.75653
08-12-15 08,1.602459,2.061024,1.143894,0.29905895,-84.584305
08-12-15 09,3.1034065,3.130748,3.076065,0.6459396,-91.801785
08-12-15 10,2.890065,2.932437,2.847693,0.55952845,-85.591495
08-12-15 11,2.81394,2.82454,2.80334,0.5318161,-95.533585
08-12-15 12,3.0878,3.27895,2.89665,0.6205089,-93.27736
08-12-15 13,2.9096775,3.054183,2.765172,0.64072415,-94.45543
08-12-15 14,2.9449625,3.106352,2.783573,0.49530965,-77.41373
08-12-15 15,3.8759935,4.828718,2.923269,0.6703511,73.61044
08-12-15 16,1.11757,1.19692,1.03822,0.29239845,38.372592
08-12-15 17,1.4432096,1.907358,0.9790612,0.3172204,132.684825
08-12-15 18,1.683906,1.770478,1.597334,0.28063545,-150.57185
08-12-15 19,2.5228875,2.648415,2.39736,0.45887165,-146.35625
08-12-15 20,1.46598505,2.031723,0.9002471,0.2821612,-122.63835
08-12-15 21,2.264026,2.280379,2.247673,0.3720645,-58.000595
08-12-15 22,2.2603045,2.336874,2.183735,0.40411395,-126.29025
08-12-15 23,2.6119545,2.676521,2.547388,0.4478817,-152.85945
09-01-15 00,1.526585,1.700585,1.352585,0.1539233,-109.6965
09-01-15 01,1.635937,1.640654,1.63122,0.17544385,-116.19395
09-01-15 02,1.781635,1.932461,1.630809,0.17335105,-126.1547
09-01-15 03,1.91713,1.99564,1.83862,0.1874577,-106.58185
09-01-15 04,0.91323855,0.9917089,0.8347682,0.082221525,4.17245
09-01-15 05,1.397111,1.711791,1.082431,0.128089475,-100.93821
09-01-15 06,2.0590405,2.282257,1.835824,0.28038185,-118.00105
09-01-15 07,2.7337715,2.934126,2.533417,0.4779937,-99.13862
09-01-15 08,3.4458735,3.696502,3.195245,0.56397345,-74.207945
09-01-15 09,3.703034,3.718531,3.687537,0.643609,-61.57228
09-01-15 10,3.6398195,3.643369,3.63627,0.70573675,-62.84546
09-01-15 11,3.9440435,4.181084,3.707003,0.6536393,-51.44525
09-01-15 12,3.490208,3.645004,3.335412,0.65675125,-64.55548
09-01-15 13,3.219835,3.224193,3.215477,0.6328775,-71.5267
09-01-15 14,2.3678885,2.636532,2.099245,0.45268315,-52.803725
09-01-15 15,2.2834455,2.54299,2.023901,0.4336164,-82.242235
09-01-15 16,2.3887345,2.683694,2.093775,0.4666827,-105.92435
09-01-15 17,2.3093475,2.410873,2.207822,0.4329521,-108.5104
09-01-15 18,1.753848,1.829573,1.678123,0.2915948,-112.57955
09-01-15 19,1.565814,1.567968,1.56366,0.16415115,-112.15235
09-01-15 20,1.740677,1.774191,1.707163,0.1550622,-120.05555
09-01-15 21,1.7358305,1.802533,1.669128,0.1668883,-132.98805
09-01-15 22,1.53902,1.609378,1.468662,0.13973805,-131.9709
09-01-15 23,1.5475185,1.675357,1.41968,0.12442075,-113.3228
09-02-15 00,1.04225955,1.402146,0.6823731,0.12415397,3.845985
09-02-15 01,1.00405585,1.17172,0.8363917,0.112528165,-30.385133
09-02-15 02,1.2390985,1.294723,1.183474,0.165314,21.18103
09-02-15 03,1.0289446,1.075307,0.9825822,0.13544105,47.47265
09-02-15 04,1.098422,1.146184,1.05066,0.13824675,68.010765
09-02-15 05,0.79739255,0.857035,0.7377501,0.084862945,27.4136525
09-02-15 06,0.70248645,0.8061164,0.5988565,0.06759798,39.18444
09-02-15 07,0.80554125,0.9987068,0.6123757,0.10765059,-1.85303
09-02-15 08,0.98139845,1.058793,0.9040039,0.2083175,0.360675
09-02-15 09,1.542581,1.619053,1.466109,0.29344415,6.2267685
09-02-15 10,1.6052425,1.618261,1.592224,0.2837828,28.250005
09-02-15 11,1.7240965,2.261546,1.186647,0.26742805,20.503272
09-02-15 12,2.5924715,2.759277,2.425666,0.40064235,-10.7101605
09-02-15 13,2.4346145,2.497949,2.37128,0.4403009,-1.97047
09-02-15 14,2.1103335,2.303777,1.91689,0.3469799,-9.7546865
09-02-15 15,2.418052,2.755035,2.081069,0.4587329,5.9830785
09-02-15 16,1.578617,1.727477,1.429757,0.2441483,-24.807225
09-02-15 17,1.9020255,2.175563,1.628488,0.3273368,0.27765
09-02-15 18,1.8001395,2.021133,1.579146,0.33210115,28.82278
09-02-15 19,1.260032,1.3041,1.215964,0.1742428,33.944725
09-02-15 20,0.975442,1.334033,0.616851,0.09590897,7.8585755
09-02-15 21,0.7151402,0.732635,0.6976454,0.060101365,67.434315
09-02-15 22,0.62171275,0.8164376,0.4269879,0.0470463,-4.5394
09-02-15 23,1.3341275,1.490585,1.17767,0.13146215,-147.5138
09-03-15 00,0.93803625,1.177652,0.6984205,0.048753915,167.2464
09-03-15 01,1.059039,1.101151,1.016927,0.070400165,135.44835
09-03-15 02,0.6391454,0.6456697,0.6326211,0.045267585,-128.705435
09-03-15 03,1.02194475,1.399408,0.6444815,0.058696455,108.02935
09-03-15 04,1.719211,1.742988,1.695434,0.0895921,142.09145
09-03-15 05,1.396989,1.584513,1.209465,0.058661845,142.4613
09-03-15 06,0.96305775,1.071577,0.8545385,0.028983545,153.21375
09-03-15 07,0.7702301,0.9515414,0.5889188,0.09245981,-126.47829
09-03-15 08,1.5477425,1.560869,1.534616,0.2402648,-58.42297
09-03-15 09,2.1078835,2.167694,2.048073,0.3429532,-55.477995
09-03-15 10,2.1315605,2.246671,2.01645,0.3980748,-50.455735
09-03-15 11,2.460122,2.915227,2.005017,0.45238245,-66.637955
09-03-15 12,2.467704,2.544136,2.391272,0.45609415,-65.715255
09-03-15 13,1.729483,1.851554,1.607412,0.2597334,-14.169105
09-03-15 14,1.388576,1.756909,1.020243,0.2994694,141.5188
09-03-15 15,1.23514545,1.703757,0.7665339,0.24211075,55.26722
09-03-15 16,2.9198665,3.750884,2.088849,0.51505565,31.18429
09-03-15 17,1.4663695,1.475847,1.456892,0.1724219,146.15025
